,country,year,suicides_no,population,suicides_rate
23809,Spain,2008,247,4552840,5.43
23810,Spain,2008,138,2581615,5.35
23811,Spain,2008,261,6786588,3.85
23812,Spain,2008,87,3705581,2.35
23813,Spain,2008,30,2456366,1.22
23814,Spain,2008,2,2092458,0.1
23815,Spain,2008,2,2209304,0.09
23816,Spain,2009,517,1514292,34.14
23817,Spain,2009,714,4165673,17.14
23818,Spain,2009,945,7078821,13.35
23819,Spain,2009,344,3882169,8.86
23820,Spain,2009,149,2382502,6.25
23821,Spain,2009,139,2527370,5.5
23822,Spain,2009,227,4595765,4.94
23823,Spain,2009,274,6917215,3.96
23824,Spain,2009,80,3645416,2.19
23825,Spain,2009,32,2405171,1.33
23826,Spain,2009,7,2247483,0.31
23827,Spain,2009,1,2128209,0.05
23828,Spain,2010,488,1554056,31.4
23829,Spain,2010,635,4217377,15.06
23830,Spain,2010,971,7176013,13.53
23831,Spain,2010,272,3734261,7.28
23832,Spain,2010,120,2436769,4.92
23833,Spain,2010,207,4648706,4.45
23834,Spain,2010,99,2455458,4.03
23835,Spain,2010,281,7026589,4.0
23836,Spain,2010,59,3550860,1.66
23837,Spain,2010,23,2348349,0.98
23838,Spain,2010,3,2285012,0.13
23839,Spain,2010,0,2161906,0.0
23840,Spain,2011,514,1587724,32.37
23841,Spain,2011,603,4282522,14.08
23842,Spain,2011,942,7264343,12.97
23843,Spain,2011,282,3561829,7.92
23844,Spain,2011,133,2482153,5.36
23845,Spain,2011,230,4716571,4.88
23846,Spain,2011,290,7123072,4.07
23847,Spain,2011,93,2391304,3.89
23848,Spain,2011,70,3430347,2.04
23849,Spain,2011,21,2294452,0.92
23850,Spain,2011,1,2190917,0.05
23851,Spain,2011,1,2317337,0.04
23852,Spain,2012,571,1655129,34.5
23853,Spain,2012,695,4411118,15.76
23854,Spain,2012,1016,7529797,13.49
23855,Spain,2012,318,3431219,9.27
23856,Spain,2012,143,2583804,5.53
23857,Spain,2012,120,2380360,5.04
23858,Spain,2012,230,4772892,4.82
23859,Spain,2012,333,7311647,4.55
23860,Spain,2012,74,3332672,2.22
23861,Spain,2012,34,2275761,1.49
23862,Spain,2012,4,2384853,0.17
23863,Spain,2012,1,2249607,0.04
23864,Spain,2013,530,1676659,31.61
23865,Spain,2013,812,4513382,17.99
23866,Spain,2013,1174,7548690,15.55
23867,Spain,2013,260,3221833,8.07
23868,Spain,2013,173,2610418,6.63
23869,Spain,2013,287,4877060,5.88
23870,Spain,2013,131,2330807,5.62
23871,Spain,2013,373,7349605,5.08
23872,Spain,2013,79,3167837,2.49
23873,Spain,2013,45,2226350,2.02
23874,Spain,2013,6,2422042,0.25
23875,Spain,2013,3,2282942,0.13
23876,Spain,2014,587,1677547,34.99
23877,Spain,2014,759,4639848,16.36
23878,Spain,2014,1184,7552174,15.68
23879,Spain,2014,268,3040808,8.81
23880,Spain,2014,157,2611618,6.01
23881,Spain,2014,136,2297600,5.92
23882,Spain,2014,294,5008921,5.87
23883,Spain,2014,380,7373279,5.15
23884,Spain,2014,86,3012206,2.86
23885,Spain,2014,50,2191362,2.28
23886,Spain,2014,6,2312052,0.26
23887,Spain,2014,4,2455356,0.16
23888,Spain,2015,573,1693221,33.84
23889,Spain,2015,736,4750328,15.49
23890,Spain,2015,1015,7551081,13.44
23891,Spain,2015,241,2897590,8.32
23892,Spain,2015,168,2624796,6.4
23893,Spain,2015,281,5125562,5.48
23894,Spain,2015,360,7389698,4.87
23895,Spain,2015,109,2287320,4.77
23896,Spain,2015,66,2884411,2.29
23897,Spain,2015,47,2177807,2.16
23898,Spain,2015,7,2475209,0.28
23899,Spain,2015,1,2329505,0.04
23900,Sri Lanka,1985,144,115000,125.22
23901,Sri Lanka,1985,1432,1673000,85.59
23902,Sri Lanka,1985,1024,1288000,79.5
23903,Sri Lanka,1985,443,680000,65.15
23904,Sri Lanka,1985,943,1652000,57.08
23905,Sri Lanka,1985,824,1469000,56.09
23906,Sri Lanka,1985,426,1268000,33.6
23907,Sri Lanka,1985,23,106000,21.7
23908,Sri Lanka,1985,203,1402000,14.48
23909,Sri Lanka,1985,80,600000,13.33
23910,Sri Lanka,1985,71,1836000,3.87
23911,Sri Lanka,1985,55,1768000,3.11
23912,Sri Lanka,1986,145,117200,123.72
23913,Sri Lanka,1986,1045,1310300,79.75
23914,Sri Lanka,1986,1304,1702300,76.6
23915,Sri Lanka,1986,461,690600,66.75
23916,Sri Lanka,1986,851,1495400,56.91
23917,Sri Lanka,1986,804,1680400,47.85
23918,Sri Lanka,1986,365,1290400,28.29
23919,Sri Lanka,1986,22,109400,20.11
23920,Sri Lanka,1986,193,1425200,13.54
23921,Sri Lanka,1986,72,611700,11.77
23922,Sri Lanka,1986,48,1868800,2.57
23923,Sri Lanka,1986,35,1799700,1.94
23924,Sri Lanka,1996,146,191662,76.18
23925,Sri Lanka,1996,648,919081,70.51
23926,Sri Lanka,1996,918,1524411,60.22
23927,Sri Lanka,1996,1211,2095820,57.78
23928,Sri Lanka,1996,768,1772399,43.33
23929,Sri Lanka,1996,500,1726757,28.96
23930,Sri Lanka,1996,284,1516469,18.73
23931,Sri Lanka,1996,30,196180,15.29
23932,Sri Lanka,1996,228,2135855,10.67
23933,Sri Lanka,1996,102,966021,10.56
23934,Sri Lanka,1996,37,1840930,2.01
23935,Sri Lanka,1996,26,1768842,1.47
23936,Sri Lanka,1997,181,195537,92.57
23937,Sri Lanka,1997,1109,1514832,73.21
23938,Sri Lanka,1997,649,930446,69.75
23939,Sri Lanka,1997,1491,2161948,68.97
23940,Sri Lanka,1997,924,1779781,51.92
23941,Sri Lanka,1997,623,1738059,35.84
23942,Sri Lanka,1997,53,201309,26.33
23943,Sri Lanka,1997,341,1514575,22.51
23944,Sri Lanka,1997,313,2204629,14.2
23945,Sri Lanka,1997,118,984037,11.99
23946,Sri Lanka,1997,49,1739451,2.82
23947,Sri Lanka,1997,36,1810805,1.99
23948,Sri Lanka,1998,214,197754,108.22
23949,Sri Lanka,1998,677,946470,71.53
23950,Sri Lanka,1998,1567,2224435,70.44
23951,Sri Lanka,1998,968,1499623,64.55
23952,Sri Lanka,1998,740,1792565,41.28
23953,Sri Lanka,1998,522,1753245,29.77
23954,Sri Lanka,1998,310,1508958,20.54
23955,Sri Lanka,1998,32,205515,15.57
23956,Sri Lanka,1998,278,2271131,12.24
23957,Sri Lanka,1998,118,1006698,11.72
23958,Sri Lanka,1998,52,1710834,3.04
23959,Sri Lanka,1998,40,1780463,2.25
23960,Sri Lanka,1999,182,198230,91.81
23961,Sri Lanka,1999,1609,2281687,70.52
23962,Sri Lanka,1999,683,968940,70.49
23963,Sri Lanka,1999,997,1481693,67.29
23964,Sri Lanka,1999,765,1805721,42.37
23965,Sri Lanka,1999,536,1767426,30.33
23966,Sri Lanka,1999,49,208739,23.47
23967,Sri Lanka,1999,303,1501778,20.18
23968,Sri Lanka,1999,304,2334618,13.02
23969,Sri Lanka,1999,121,1035715,11.68
23970,Sri Lanka,1999,35,1684408,2.08
23971,Sri Lanka,1999,35,1751332,2.0
23972,Sri Lanka,2000,200,196877,101.59
23973,Sri Lanka,2000,729,999107,72.97
23974,Sri Lanka,2000,1521,2331906,65.23
23975,Sri Lanka,2000,873,1464384,59.62
23976,Sri Lanka,2000,615,1815183,33.88
23977,Sri Lanka,2000,504,1776940,28.36
23978,Sri Lanka,2000,288,1495529,19.26
23979,Sri Lanka,2000,40,210936,18.96
23980,Sri Lanka,2000,309,2394085,12.91
23981,Sri Lanka,2000,125,1072256,11.66
23982,Sri Lanka,2000,27,1659830,1.63
23983,Sri Lanka,2000,21,1723309,1.22
23984,Sri Lanka,2001,162,204801,79.1
23985,Sri Lanka,2001,671,1025106,65.46
23986,Sri Lanka,2001,1468,2362538,62.14
23987,Sri Lanka,2001,755,1469938,51.36
23988,Sri Lanka,2001,508,1811743,28.04
23989,Sri Lanka,2001,394,1778830,22.15
23990,Sri Lanka,2001,224,1503451,14.9
23991,Sri Lanka,2001,31,222745,13.92
23992,Sri Lanka,2001,244,2437630,10.01
23993,Sri Lanka,2001,100,1109859,9.01
23994,Sri Lanka,2001,18,1699714,1.06
23995,Sri Lanka,2001,15,1640606,0.91
23996,Sri Lanka,2002,165,211446,78.03
23997,Sri Lanka,2002,1476,2389646,61.77
23998,Sri Lanka,2002,641,1055685,60.72
23999,Sri Lanka,2002,639,1478000,43.23
24000,Sri Lanka,2002,520,1799884,28.89
24001,Sri Lanka,2002,335,1772766,18.9
24002,Sri Lanka,2002,213,1514774,14.06
24003,Sri Lanka,2002,31,234216,13.24
24004,Sri Lanka,2002,106,1153099,9.19
24005,Sri Lanka,2002,204,2477980,8.23
24006,Sri Lanka,2002,28,1626383,1.72
24007,Sri Lanka,2002,24,1682076,1.43
24008,Sri Lanka,2003,190,216549,87.74
24009,Sri Lanka,2003,690,1089743,63.32
24010,Sri Lanka,2003,1483,2413016,61.46
24011,Sri Lanka,2003,650,1488285,43.67
24012,Sri Lanka,2003,509,1781707,28.57
24013,Sri Lanka,2003,358,1760232,20.34
24014,Sri Lanka,2003,38,245223,15.5
24015,Sri Lanka,2003,186,1529565,12.16
24016,Sri Lanka,2003,111,1200816,9.24
24017,Sri Lanka,2003,218,2514643,8.67
24018,Sri Lanka,2003,23,1615933,1.42
24019,Sri Lanka,2003,11,1668884,0.66
24020,Sri Lanka,2006,211,224927,93.81
24021,Sri Lanka,2006,649,1187973,54.63
24022,Sri Lanka,2006,1246,2465505,50.54
24023,Sri Lanka,2006,573,1541529,37.17
24024,Sri Lanka,2006,423,1697398,24.92
24025,Sri Lanka,2006,333,1699144,19.6
24026,Sri Lanka,2006,51,276505,18.44
24027,Sri Lanka,2006,194,1594072,12.17
24028,Sri Lanka,2006,111,1344897,8.25
24029,Sri Lanka,2006,198,2603293,7.61
24030,Sri Lanka,2006,15,1650300,0.91
24031,Sri Lanka,2006,11,1606015,0.68
24032,Suriname,1985,20,20500,97.56
24033,Suriname,1985,2,2200,90.91
24034,Suriname,1985,11,16100,68.32
24035,Suriname,1985,6,11700,51.28
24036,Suriname,1985,2,4200,47.62
24037,Suriname,1985,5,15000,33.33
24038,Suriname,1985,17,53700,31.66
24039,Suriname,1985,7,22600,30.97
24040,Suriname,1985,7,51400,13.62
24041,Suriname,1985,2,54600,3.66
24042,Suriname,1985,1,52400,1.91
24043,Suriname,1985,0,18300,0.0
24044,Suriname,1986,2,2867,69.76
24045,Suriname,1986,13,43404,29.95
24046,Suriname,1986,1,3737,26.76
24047,Suriname,1986,7,32808,21.34
24048,Suriname,1986,6,29250,20.51
24049,Suriname,1986,6,40116,14.96
24050,Suriname,1986,2,15344,13.03
24051,Suriname,1986,2,28111,7.11
24052,Suriname,1986,2,33022,6.06
24053,Suriname,1986,1,39865,2.51
24054,Suriname,1986,0,15921,0.0
24055,Suriname,1986,0,41849,0.0
24056,Suriname,1987,2,2919,68.52
24057,Suriname,1987,13,30977,41.97
24058,Suriname,1987,12,33400,35.93
24059,Suriname,1987,5,15788,31.67
24060,Suriname,1987,1,3776,26.48
24061,Suriname,1987,8,40204,19.9
24062,Suriname,1987,8,43517,18.38
24063,Suriname,1987,1,29656,3.37
24064,Suriname,1987,1,33647,2.97
24065,Suriname,1987,1,39799,2.51
24066,Suriname,1987,0,16552,0.0
24067,Suriname,1987,0,41778,0.0
24068,Suriname,1988,12,32853,36.53
24069,Suriname,1988,1,2960,33.78
24070,Suriname,1988,1,3816,26.21
24071,Suriname,1988,10,40327,24.8
24072,Suriname,1988,4,17297,23.13
24073,Suriname,1988,9,43613,20.64
24074,Suriname,1988,7,34213,20.46
24075,Suriname,1988,3,16330,18.37
24076,Suriname,1988,2,34480,5.8
24077,Suriname,1988,0,31329,0.0
24078,Suriname,1988,0,40174,0.0
24079,Suriname,1988,0,42219,0.0
24080,Suriname,1989,17,35135,48.38
24081,Suriname,1989,1,2964,33.74
24082,Suriname,1989,11,34649,31.75
24083,Suriname,1989,1,3844,26.01
24084,Suriname,1989,11,43552,25.26
24085,Suriname,1989,4,18079,22.13
24086,Suriname,1989,3,35415,8.47
24087,Suriname,1989,3,40352,7.43
24088,Suriname,1989,1,16912,5.91
24089,Suriname,1989,1,32892,3.04
24090,Suriname,1989,0,40886,0.0
24091,Suriname,1989,0,43043,0.0
24092,Suriname,1990,3,2000,150.0
24093,Suriname,1990,8,34000,23.53
24094,Suriname,1990,7,47000,14.89
24095,Suriname,1990,2,28000,7.14
24096,Suriname,1990,1,16000,6.25
24097,Suriname,1990,2,35000,5.71
24098,Suriname,1990,2,46000,4.35
24099,Suriname,1990,1,45000,2.22
24100,Suriname,1990,0,32000,0.0
24101,Suriname,1990,0,43500,0.0
24102,Suriname,1990,0,17000,0.0
24103,Suriname,1990,0,3200,0.0
24104,Suriname,1991,15,37620,39.87
24105,Suriname,1991,13,37217,34.93
24106,Suriname,1991,1,2979,33.57
24107,Suriname,1991,1,3932,25.43
24108,Suriname,1991,9,40020,22.49
24109,Suriname,1991,4,19527,20.48
24110,Suriname,1991,5,35339,14.15
24111,Suriname,1991,5,42924,11.65
24112,Suriname,1991,1,18019,5.55
24113,Suriname,1991,2,42788,4.67
24114,Suriname,1991,1,37467,2.67
24115,Suriname,1991,0,45247,0.0
24116,Suriname,1992,11,38778,28.37
24117,Suriname,1992,5,18529,26.98
24118,Suriname,1992,10,38358,26.07
24119,Suriname,1992,9,42389,21.23
24120,Suriname,1992,6,39704,15.11
24121,Suriname,1992,2,36206,5.52
24122,Suriname,1992,2,38576,5.18
24123,Suriname,1992,1,20189,4.95
24124,Suriname,1992,2,43929,4.55
24125,Suriname,1992,0,3987,0.0
24126,Suriname,1992,0,46555,0.0
24127,Suriname,1992,0,2994,0.0
24128,Suriname,1995,14,40792,34.32
24129,Suriname,1995,1,2953,33.86
24130,Suriname,1995,12,40901,29.34
24131,Suriname,1995,10,42573,23.49
24132,Suriname,1995,4,19931,20.07
24133,Suriname,1995,3,22077,13.59
24134,Suriname,1995,5,38880,12.86
24135,Suriname,1995,4,37603,10.64
24136,Suriname,1995,1,42582,2.35
24137,Suriname,1995,1,49923,2.0
24138,Suriname,1995,0,47069,0.0
24139,Suriname,1995,0,4130,0.0
24140,Suriname,1996,1,3080,32.47
24141,Suriname,1996,6,41058,14.61
24142,Suriname,1996,6,44241,13.56
24143,Suriname,1996,3,40974,7.32
24144,Suriname,1996,1,20314,4.92
24145,Suriname,1996,1,22310,4.48
24146,Suriname,1996,1,39181,2.55
24147,Suriname,1996,1,44201,2.26
24148,Suriname,1996,1,47703,2.1
24149,Suriname,1996,0,38017,0.0
24150,Suriname,1996,0,4289,0.0
24151,Suriname,1996,0,50437,0.0
24152,Suriname,1997,1,3211,31.14
24153,Suriname,1997,4,20606,19.41
24154,Suriname,1997,5,41081,12.17
24155,Suriname,1997,5,41122,12.16
24156,Suriname,1997,5,46141,10.84
24157,Suriname,1997,3,38337,7.83
24158,Suriname,1997,3,46033,6.52
24159,Suriname,1997,2,39505,5.06
24160,Suriname,1997,1,22554,4.43
24161,Suriname,1997,2,48099,4.16
24162,Suriname,1997,1,50699,1.97
24163,Suriname,1997,0,4426,0.0
24164,Suriname,1998,1,3340,29.94
24165,Suriname,1998,7,41049,17.05
24166,Suriname,1998,8,48239,16.58
24167,Suriname,1998,3,20823,14.41
24168,Suriname,1998,4,38571,10.37
24169,Suriname,1998,3,48040,6.24
24170,Suriname,1998,2,41216,4.85
24171,Suriname,1998,1,39847,2.51
24172,Suriname,1998,0,48317,0.0
24173,Suriname,1998,0,22817,0.0
24174,Suriname,1998,0,4529,0.0
24175,Suriname,1998,0,50818,0.0
24176,Suriname,1999,3,3466,86.56
24177,Suriname,1999,9,21006,42.84
24178,Suriname,1999,9,40913,22.0
24179,Suriname,1999,8,40243,19.88
24180,Suriname,1999,8,50399,15.87
24181,Suriname,1999,5,41424,12.07
24182,Suriname,1999,4,50067,7.99
24183,Suriname,1999,2,38746,5.16
24184,Suriname,1999,1,23115,4.33
24185,Suriname,1999,0,48443,0.0
24186,Suriname,1999,0,4596,0.0
24187,Suriname,1999,0,50885,0.0
24188,Suriname,2000,15,52484,28.58
24189,Suriname,2000,11,40787,26.97
24190,Suriname,2000,9,41743,21.56
24191,Suriname,2000,6,38906,15.42
24192,Suriname,2000,3,23464,12.79
24193,Suriname,2000,2,21208,9.43
24194,Suriname,2000,3,40714,7.37
24195,Suriname,2000,2,51969,3.85
24196,Suriname,2000,1,50922,1.96
24197,Suriname,2000,0,48558,0.0
24198,Suriname,2000,0,4642,0.0
24199,Suriname,2000,0,3604,0.0
24200,Suriname,2001,21,40500,51.85
24201,Suriname,2001,10,21351,46.84
24202,Suriname,2001,16,54230,29.5
24203,Suriname,2001,1,3809,26.25
24204,Suriname,2001,5,23944,20.88
24205,Suriname,2001,6,42153,14.23
24206,Suriname,2001,5,38844,12.87
24207,Suriname,2001,5,53591,9.33
24208,Suriname,2001,2,51208,3.91
24209,Suriname,2001,1,41145,2.43
24210,Suriname,2001,0,48886,0.0
24211,Suriname,2001,0,4854,0.0
24212,Suriname,2002,15,40239,37.28
24213,Suriname,2002,6,21592,27.79
24214,Suriname,2002,15,55834,26.87
24215,Suriname,2002,1,3996,25.03
24216,Suriname,2002,10,42809,23.36
24217,Suriname,2002,1,5067,19.74
24218,Suriname,2002,4,24443,16.36
24219,Suriname,2002,5,38769,12.9
24220,Suriname,2002,4,41713,9.59
24221,Suriname,2002,4,54990,7.27
24222,Suriname,2002,3,49195,6.1
24223,Suriname,2002,1,51529,1.94
24224,Suriname,2003,12,21925,54.73
24225,Suriname,2003,20,39999,50.0
24226,Suriname,2003,2,4153,48.16
24227,Suriname,2003,15,57340,26.16
24228,Suriname,2003,7,43597,16.06
24229,Suriname,2003,6,38701,15.5
24230,Suriname,2003,7,56259,12.44
24231,Suriname,2003,3,24989,12.01
24232,Suriname,2003,3,42340,7.09
24233,Suriname,2003,2,51886,3.85
24234,Suriname,2003,0,49482,0.0
24235,Suriname,2003,0,5275,0.0
24236,Suriname,2004,10,22321,44.8
24237,Suriname,2004,23,58839,39.09
24238,Suriname,2004,1,4276,23.39
24239,Suriname,2004,8,39773,20.11
24240,Suriname,2004,1,5466,18.29
24241,Suriname,2004,6,42934,13.97
24242,Suriname,2004,6,44369,13.52
24243,Suriname,2004,3,25602,11.72
24244,Suriname,2004,5,57544,8.69
24245,Suriname,2004,2,49715,4.02
24246,Suriname,2004,1,38640,2.59
24247,Suriname,2004,1,52238,1.91
24248,Suriname,2005,18,39566,45.49
24249,Suriname,2005,8,22765,35.14
24250,Suriname,2005,19,60391,31.46
24251,Suriname,2005,12,45060,26.63
24252,Suriname,2005,1,4357,22.95
24253,Suriname,2005,1,5644,17.72
24254,Suriname,2005,4,38594,10.36
24255,Suriname,2005,2,26296,7.61
24256,Suriname,2005,2,43456,4.6
24257,Suriname,2005,2,52526,3.81
24258,Suriname,2005,2,58932,3.39
24259,Suriname,2005,1,49858,2.01
24260,Suriname,2006,37,62088,59.59
24261,Suriname,2006,2,4557,43.89
24262,Suriname,2006,10,23150,43.2
24263,Suriname,2006,19,45741,41.54
24264,Suriname,2006,16,39396,40.61
24265,Suriname,2006,11,43971,25.02
24266,Suriname,2006,5,26903,18.59
24267,Suriname,2006,6,38578,15.55
24268,Suriname,2006,5,60541,8.26
24269,Suriname,2006,1,49822,2.01
24270,Suriname,2006,0,5886,0.0
24271,Suriname,2006,0,52660,0.0
24272,Suriname,2007,3,4718,63.59
24273,Suriname,2007,24,39222,61.19
24274,Suriname,2007,35,63837,54.83
24275,Suriname,2007,10,23599,42.37
24276,Suriname,2007,2,6107,32.75
24277,Suriname,2007,12,46375,25.88
24278,Suriname,2007,10,44452,22.5
24279,Suriname,2007,6,38545,15.57
24280,Suriname,2007,4,27614,14.49
24281,Suriname,2007,7,62270,11.24
24282,Suriname,2007,3,49661,6.04
24283,Suriname,2007,3,52686,5.69
24284,Suriname,2008,4,4841,82.63
24285,Suriname,2008,47,65553,71.7
24286,Suriname,2008,15,24124,62.18
24287,Suriname,2008,23,39105,58.82
24288,Suriname,2008,21,46969,44.71
24289,Suriname,2008,14,44916,31.17
24290,Suriname,2008,5,28396,17.61
24291,Suriname,2008,1,6315,15.84
24292,Suriname,2008,9,64026,14.06
24293,Suriname,2008,4,38543,10.38
24294,Suriname,2008,3,52600,5.7
24295,Suriname,2008,1,49401,2.02
24296,Suriname,2009,4,4932,81.1
24297,Suriname,2009,46,67116,68.54
24298,Suriname,2009,12,24763,48.46
24299,Suriname,2009,18,39139,45.99
24300,Suriname,2009,18,47548,37.86
24301,Suriname,2009,6,29225,20.53
24302,Suriname,2009,9,45374,19.84
24303,Suriname,2009,1,6530,15.31
24304,Suriname,2009,9,65668,13.71
24305,Suriname,2009,4,38634,10.35
24306,Suriname,2009,3,49092,6.11
24307,Suriname,2009,1,52427,1.91
24308,Suriname,2010,5,4994,100.12
24309,Suriname,2010,4,6758,59.19
24310,Suriname,2010,40,68450,58.44
24311,Suriname,2010,19,39368,48.26
24312,Suriname,2010,10,25526,39.18
24313,Suriname,2010,18,48112,37.41
24314,Suriname,2010,10,45832,21.82
24315,Suriname,2010,14,67102,20.86
24316,Suriname,2010,7,38855,18.02
24317,Suriname,2010,3,30084,9.97
24318,Suriname,2010,4,48769,8.2
24319,Suriname,2010,2,52202,3.83
24320,Suriname,2011,5,5184,96.45
24321,Suriname,2011,39,69491,56.12
24322,Suriname,2011,22,39793,55.29
24323,Suriname,2011,19,48619,39.08
24324,Suriname,2011,10,26237,38.11
24325,Suriname,2011,12,46282,25.93
24326,Suriname,2011,6,39239,15.29
24327,Suriname,2011,9,68303,13.18
24328,Suriname,2011,3,30801,9.74
24329,Suriname,2011,2,48495,4.12
24330,Suriname,2011,0,7088,0.0
24331,Suriname,2011,0,51989,0.0
24332,Suriname,2012,10,5346,187.06
24333,Suriname,2012,24,40412,59.39
24334,Suriname,2012,37,70333,52.61
24335,Suriname,2012,12,27044,44.37
24336,Suriname,2012,17,49082,34.64
24337,Suriname,2012,8,31542,25.36
24338,Suriname,2012,9,46713,19.27
24339,Suriname,2012,6,39751,15.09
24340,Suriname,2012,7,69327,10.1
24341,Suriname,2012,3,48244,6.22
24342,Suriname,2012,0,7412,0.0
24343,Suriname,2012,0,51758,0.0
24344,Suriname,2013,27,41155,65.61
24345,Suriname,2013,39,70987,54.94
24346,Suriname,2013,18,49480,36.38
24347,Suriname,2013,9,27992,32.15
24348,Suriname,2013,12,47090,25.48
24349,Suriname,2013,9,40347,22.31
24350,Suriname,2013,1,5470,18.28
24351,Suriname,2013,4,32385,12.35
24352,Suriname,2013,8,70174,11.4
24353,Suriname,2013,3,51531,5.82
24354,Suriname,2013,1,48022,2.08
24355,Suriname,2013,0,7726,0.0
24356,Suriname,2014,5,5529,90.43
24357,Suriname,2014,26,41917,62.03
24358,Suriname,2014,38,71494,53.15
24359,Suriname,2014,12,29170,41.14
24360,Suriname,2014,10,40945,24.42
24361,Suriname,2014,9,49798,18.07
24362,Suriname,2014,6,33447,17.94
24363,Suriname,2014,8,47355,16.89
24364,Suriname,2014,9,70884,12.7
24365,Suriname,2014,1,8006,12.49
24366,Suriname,2014,2,47832,4.18
24367,Suriname,2014,2,51324,3.9
24368,Sweden,1987,124,247100,50.18
24369,Sweden,1987,394,1124000,35.05
24370,Sweden,1987,281,819700,34.28
24371,Sweden,1987,174,580200,29.99
24372,Sweden,1987,73,397900,18.35
24373,Sweden,1987,185,1085200,17.05
24374,Sweden,1987,102,604100,16.88
24375,Sweden,1987,117,908000,12.89
24376,Sweden,1987,57,554200,10.29
24377,Sweden,1987,32,575200,5.56
24378,Sweden,1987,2,518700,0.39
24379,Sweden,1987,0,494700,0.0
24380,Sweden,1988,119,252200,47.18
24381,Sweden,1988,298,811700,36.71
24382,Sweden,1988,394,1140400,34.55
24383,Sweden,1988,174,583000,29.85
24384,Sweden,1988,204,1100100,18.54
24385,Sweden,1988,110,605800,18.16
24386,Sweden,1988,134,899400,14.9
24387,Sweden,1988,56,406900,13.76
24388,Sweden,1988,63,555900,11.33
24389,Sweden,1988,34,576900,5.89
24390,Sweden,1988,3,511500,0.59
24391,Sweden,1988,1,487100,0.21
24392,Sweden,1989,137,257100,53.29
24393,Sweden,1989,284,803800,35.33
24394,Sweden,1989,200,593100,33.72
24395,Sweden,1989,381,1157700,32.91
24396,Sweden,1989,120,605200,19.83
24397,Sweden,1989,147,890900,16.5
24398,Sweden,1989,56,415300,13.48
24399,Sweden,1989,71,563500,12.6
